url,status,location,content_type,title,found_on,note
https://www.iglc.net/Papers/Details/1514,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1514/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-a4bdef03-81e6-43b1-a854-56fa63703b7f.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1515,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1515/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-8294e9bf-29b2-4724-94cf-a4eb129294ff.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1516,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1516/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-c62eca4b-f7e1-4dd3-a62e-d969753dd822.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1517,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1517/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-a5c4f5fb-5913-462f-9f9a-9a914b522d7b.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1519,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1519/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-33dc1482-0812-439d-b418-8006f2381089.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1520,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1520/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-7484a4c1-2e6a-4ba3-975d-6a7d20a3ff75.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1521,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1521/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-43374d1f-cc07-4990-ae4e-20a6f32e2112.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1522,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1522/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-4ed76021-4f0b-434b-bb06-6e7981858fd7.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1523,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1523/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-163644a7-4a77-4359-8c70-77f67fcd66b5.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1524,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1524/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-ea1c7575-a76d-437a-b494-3f93b242e90f.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1526,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1526/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-478cd77b-03f5-41a3-9039-027f1e207438.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1527,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1527/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-a2c6351b-9d15-4442-8694-4d787fe11d8d.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1528,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1528/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-75fd07c5-c700-49d5-a5f4-803bb1350e0a.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1529,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1529/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-302b0479-bdad-4471-943a-76670c4d7c15.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1531,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1531/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-9fb70b08-ace4-438d-9844-a2db8f0b7f80.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1532,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1532/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-c9b9d642-d459-4480-be7f-634f00ae275e.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1533,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1533/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-406f6c93-3f67-4799-87dd-9b2540f36f90.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1534,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1534/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-b7a5a2d3-5e4b-4d5d-8570-cdf7a1131573.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1535,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1535/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-d03b20eb-c9ad-4538-8c4f-dabfc38fb5e7.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/Details/1536,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/28,
https://www.iglc.net/Papers/Details/1536/pdf,302,https://iglcstorage.blob.core.windows.net/papers/attachment-972e757a-2c6e-4018-8825-c2f113db9737.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/28,redirects off site
https://www.iglc.net/Papers/ExportConferenceBibtex/27,,,,,https://www.iglc.net/Papers/Conference/27,not fetched
https://www.iglc.net/Papers/ExportConferenceRis/27,,,,,https://www.iglc.net/Papers/Conference/27,not fetched
https://www.iglc.net/Papers/Details/1426,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1426/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-81bddc90-8e62-4bdb-9b2e-ed7ee457c0cb.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1373,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1373/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-f109e831-e9f7-4386-87a3-5c8d3e429d15.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1390,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1390/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-b89fd553-77d1-4ac1-9acd-ae1273ebf45e.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1379,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1379/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-3f68185e-5c1b-4036-b961-8d7847742e33.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1477,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1477/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-8370d6d0-e4c3-4a9c-9167-d0ae35a3f7bf.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1479,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1479/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-277f3826-ce35-4957-955b-db5bb9bff672.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1485,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1485/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-d23cf673-a9f7-4ffb-b40b-b44eba2a6763.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1425,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1425/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-e60076b0-958d-4157-83fb-84487bc9072c.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1467,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1467/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-839ea2af-8e08-4568-a8a3-cdc30d454207.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1382,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1382/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-8e162987-5f74-4e09-9d05-c236d1833b93.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1472,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1472/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-e9e4880e-d7f0-48a7-b805-576af0920622.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1474,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1474/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-46e4e6a2-6e0d-4607-92af-ab9f59af4bca.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1475,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1475/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-80eefc88-1120-4dbd-bb0e-00da95f13ec3.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1391,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1391/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-c512e8ce-062c-4396-b967-4156a1c7d250.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1480,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1480/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-94d20c34-c7fe-4ee4-ae2f-e4a5460229f7.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1486,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1486/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-8f9e5ac2-315f-4a6f-b55c-692ae579f260.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1439,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1439/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-d585db3f-e6b1-4f39-b9de-bf7a4481e0e2.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1444,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1444/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-3b5e7bf7-ece1-4326-b62e-f97916b2a119.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1442,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1442/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-1fe5565b-77d7-416c-ad0b-41c9e8eb24fd.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1437,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1437/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-03fe37ae-16c4-44cf-8c13-ce861863feb1.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1445,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1445/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-f15a7a9d-3917-4eed-ac33-1549c1719305.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1367,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1367/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-e16101d8-a2b9-45f2-8c2e-9ef3882e8ff9.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1385,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1385/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-fd2402a8-9656-44a4-8fcf-af988aa954ec.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1443,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1443/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-8089f5cb-88bf-4898-9797-c59817f7e9fb.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1441,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1441/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-dd3d6720-a9ba-4d31-a98e-117d309f988f.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1435,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1435/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-8f7025c0-2343-4428-b367-c0a19f79cdb0.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1440,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1440/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-b0d493e7-9271-415a-ab65-5d1bf2741b68.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1375,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1375/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-df379bb4-6af3-494d-99b6-e1b022db57fd.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1389,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1389/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-ab17f39e-8c3e-4f77-a234-762b536edce5.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1377,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1377/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-629bb7e5-b362-4e55-968c-b3d06f68fba1.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1403,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1403/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-077e03c4-478a-491e-926c-e794e44c5ebe.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1402,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1402/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-8288a771-853e-483b-804c-f53108e019bf.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1446,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1446/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-20ca71c3-2b73-49ad-be75-09a5af8ca85b.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1400,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1400/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-e690dfbe-8082-43ee-8e14-850c5e881066.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1405,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1405/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-185a7686-79df-40ae-95b6-80e85e31bf8a.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1371,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1371/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-74557011-9df8-4649-a5ba-eba2bddaee2b.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1408,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1408/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-8a1df119-ba1e-4436-8481-e6386a8b5b53.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1447,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1447/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-06fdf861-bc12-41ca-afca-21272b506365.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1388,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1388/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-4341f5ea-0c50-47c1-8a91-40e26f500d41.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1399,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1399/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-9d4129ce-36ba-44c3-a469-bc918c012ac7.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1372,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1372/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-5fa31995-c103-4b76-9cf1-335069ceeec4.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1404,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1404/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-4020d523-0483-416e-afca-e78a7d797e07.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1401,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1401/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-de0ccae8-bdc3-4da4-b4c8-a74ef4c150e2.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1448,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1448/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-2e60a64d-3867-493f-ac23-dbb6351f7179.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1409,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1409/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-a7cc9844-9cea-4045-a78a-05210dc0e296.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1376,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1376/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-bdbcffd7-ba13-4edd-bfb8-25baf82a0be4.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1380,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1380/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-ca7a400b-4577-442b-bf23-efd43a19395e.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1451,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1451/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-c4617647-0965-4458-82d4-05d5c976a28f.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1381,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1381/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-ee1e1bba-a81b-4b80-8707-c7de162660b8.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1407,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1407/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-bb66fd24-968b-4c21-949d-8b7e6787fa5c.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1410,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1410/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-eabe2175-d70e-4e73-8074-53d5b0f7dcc0.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1406,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1406/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-8ca5f1dc-d365-4205-ac3d-4eb300a141fc.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1449,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
https://www.iglc.net/Papers/Details/1449/pdf,302,https://iglcstorage.blob.core.windows.net/papers/iglc-89d321d6-00e8-4857-ae00-473c439109f6.pdf,text/html; charset=utf-8,,https://www.iglc.net/Papers/Conference/27,redirects off site
https://www.iglc.net/Papers/Details/1370,200,,text/html; charset=utf-8,IGLC.net - Details,https://www.iglc.net/Papers/Conference/27,
